,TimeGMT,Hmax meter,Hs meter,H1/3 meter,Direction deg,Tav sec,Tz sec,Tp sec,Temperature oC
46,2021-08-04 23:15:00,0.64,0.46,0.40,271,4.2,4.0,6.2,30.55
47,2021-08-04 23:45:00,0.76,0.46,0.42,274,4.3,4.1,6.2,30.25
48,2021-08-05 00:15:00,0.69,0.47,0.42,271,4.1,4.0,6.2,30.30
49,2021-08-05 00:45:00,0.75,0.46,0.43,271,4.4,4.0,5.9,30.25
50,2021-08-05 01:15:00,0.72,0.43,0.39,273,4.3,4.2,6.2,30.25
51,2021-08-05 01:45:00,0.70,0.42,0.38,269,4.2,4.1,6.2,30.15
52,2021-08-05 02:15:00,0.60,0.41,0.37,277,4.3,4.1,6.2,30.15
53,2021-08-05 02:45:00,0.57,0.40,0.36,271,4.3,4.1,5.9,30.15
54,2021-08-05 03:15:00,0.63,0.40,0.38,270,4.4,4.3,6.2,30.10
55,2021-08-05 03:45:00,0.64,0.39,0.35,269,4.2,4.1,6.2,30.10
56,2021-08-05 04:15:00,0.53,0.38,0.35,270,4.3,4.0,5.9,30.15
57,2021-08-05 04:45:00,0.63,0.37,0.34,273,4.1,4.0,5.9,30.15
58,2021-08-05 05:15:00,0.66,0.36,0.33,267,3.7,3.6,5.9,30.15
59,2021-08-05 05:45:00,0.63,0.42,0.37,271,4.0,3.7,5.9,30.20
60,2021-08-05 06:15:00,0.59,0.41,0.38,271,3.8,3.6,5.6,30.20
61,2021-08-05 06:45:00,0.65,0.39,0.35,267,3.7,3.5,5.9,30.20
62,2021-08-05 07:15:00,0.57,0.41,0.37,271,3.8,3.5,5.9,30.25
63,2021-08-05 07:45:00,0.66,0.45,0.40,269,3.7,3.5,5.6,30.25
64,2021-08-05 08:15:00,0.71,0.41,0.37,270,3.5,3.2,5.9,30.30
65,2021-08-05 08:45:00,0.66,0.44,0.40,271,3.7,3.3,5.9,30.30
66,2021-08-05 09:15:00,0.67,0.48,0.42,273,3.7,3.5,5.6,30.45
67,2021-08-05 09:45:00,0.69,0.48,0.42,269,3.6,3.5,5.6,30.50
68,2021-08-05 10:15:00,0.76,0.48,0.41,266,3.5,3.5,5.6,30.45
69,2021-08-05 10:45:00,0.79,0.49,0.43,266,3.6,3.5,5.6,30.60
70,2021-08-05 11:15:00,0.76,0.51,0.45,277,3.8,3.6,6.2,30.70
71,2021-08-05 11:45:00,0.71,0.52,0.46,274,3.8,3.7,6.2,30.75
72,2021-08-05 12:15:00,0.77,0.50,0.46,280,4.0,3.7,6.2,30.80
73,2021-08-05 12:45:00,0.76,0.54,0.50,277,4.0,3.8,5.9,30.90
74,2021-08-05 13:15:00,0.79,0.55,0.49,288,4.0,3.9,5.9,30.80
75,2021-08-05 13:45:00,0.86,0.55,0.50,284,4.0,3.8,6.2,30.65
76,2021-08-05 14:15:00,0.78,0.56,0.49,284,4.1,3.9,5.9,30.85
77,2021-08-05 14:45:00,0.92,0.57,0.53,276,4.3,4.0,6.7,30.75
78,2021-08-05 15:15:00,0.72,0.54,0.50,281,4.3,4.0,6.2,30.75
79,2021-08-05 15:45:00,0.81,0.53,0.49,277,4.3,4.0,6.2,30.70
80,2021-08-05 16:15:00,0.79,0.54,0.49,277,4.2,4.1,6.2,30.60
81,2021-08-05 16:45:00,0.95,0.59,0.53,278,4.5,4.2,6.2,30.60
34,2021-08-05 17:15:00,1.03,0.57,0.51,273,4.3,4.1,6.7,30.55
35,2021-08-05 17:45:00,0.79,0.58,0.53,274,4.4,4.3,6.2,30.55
36,2021-08-05 18:15:00,0.99,0.62,0.55,273,4.4,4.2,6.7,30.50
37,2021-08-05 18:45:00,1.01,0.62,0.57,273,4.4,4.3,6.7,30.50
38,2021-08-05 19:15:00,0.83,0.60,0.53,269,4.3,4.2,6.7,30.50
39,2021-08-05 19:45:00,0.85,0.59,0.54,269,4.4,4.1,6.7,31.55
40,2021-08-05 20:15:00,0.92,0.61,0.53,277,4.4,4.3,6.2,31.70
41,2021-08-05 20:45:00,0.84,0.60,0.54,273,4.4,4.3,6.7,31.70
42,2021-08-05 21:15:00,0.92,0.58,0.53,270,4.5,4.3,6.7,31.75
43,2021-08-05 21:45:00,0.80,0.58,0.53,271,4.5,4.3,6.7,31.65
44,2021-08-05 22:15:00,0.82,0.54,0.50,276,4.4,4.3,6.7,31.50
45,2021-08-05 22:45:00,0.87,0.50,0.47,270,4.5,4.3,6.7,31.35
46,2021-08-05 23:15:00,0.83,0.49,0.45,271,4.3,4.2,6.7,31.15
47,2021-08-05 23:45:00,0.75,0.48,0.43,273,4.4,4.3,6.2,31.00
48,2021-08-06 00:15:00,0.71,0.50,0.45,276,4.5,4.3,6.2,30.75
49,2021-08-06 00:45:00,0.67,0.49,0.45,276,4.5,4.3,6.2,30.65
50,2021-08-06 01:15:00,0.74,0.47,0.43,271,4.4,4.3,6.2,30.65
51,2021-08-06 01:45:00,0.69,0.46,0.42,273,4.3,4.1,5.9,30.55
52,2021-08-06 02:15:00,0.79,0.43,0.39,277,4.3,4.2,5.9,30.50
53,2021-08-06 02:45:00,0.64,0.43,0.41,278,4.5,4.3,5.6,30.50
54,2021-08-06 03:15:00,0.54,0.41,0.37,273,4.4,4.2,5.9,30.45
55,2021-08-06 03:45:00,0.66,0.40,0.36,281,4.2,4.1,5.6,30.45
56,2021-08-06 04:15:00,0.57,0.39,0.36,270,4.4,4.2,5.6,30.45
57,2021-08-06 04:45:00,0.61,0.41,0.37,277,4.3,4.3,5.3,30.40
58,2021-08-06 05:15:00,0.64,0.40,0.36,271,4.3,4.3,5.9,30.40
59,2021-08-06 05:45:00,0.69,0.39,0.36,276,4.3,4.2,5.6,30.45
60,2021-08-06 06:15:00,0.58,0.37,0.34,273,4.4,4.2,5.9,30.50
61,2021-08-06 06:45:00,0.56,0.38,0.35,276,4.2,4.1,5.3,30.60
62,2021-08-06 07:15:00,0.57,0.36,0.32,270,4.2,4.0,5.6,30.70
63,2021-08-06 07:45:00,0.60,0.37,0.33,271,4.3,4.2,5.6,30.75
64,2021-08-06 08:15:00,0.60,0.35,0.32,274,4.1,4.0,5.9,30.80
65,2021-08-06 08:45:00,0.64,0.34,0.31,273,4.0,3.9,5.6,30.85
66,2021-08-06 09:15:00,0.57,0.34,0.32,269,4.0,3.8,5.6,30.75
67,2021-08-06 09:45:00,0.52,0.34,0.31,270,4.0,3.8,5.6,30.85
68,2021-08-06 10:15:00,0.53,0.34,0.32,274,4.2,3.9,5.0,30.90
69,2021-08-06 10:45:00,0.60,0.34,0.31,278,3.9,3.7,4.5,30.95
70,2021-08-06 11:15:00,0.61,0.39,0.35,276,3.8,3.6,5.6,30.95
71,2021-08-06 11:45:00,0.62,0.38,0.35,274,3.6,3.4,5.6,30.95
72,2021-08-06 12:15:00,0.56,0.42,0.38,287,3.7,3.4,6.2,30.95
73,2021-08-06 12:45:00,0.70,0.42,0.38,287,3.8,3.4,6.2,31.05
74,2021-08-06 13:15:00,0.59,0.41,0.37,284,3.7,3.4,6.2,31.00
75,2021-08-06 13:45:00,0.75,0.46,0.40,285,3.7,3.6,6.2,31.05
76,2021-08-06 14:15:00,0.68,0.44,0.39,287,3.8,3.6,5.9,31.05
77,2021-08-06 14:45:00,0.72,0.45,0.40,278,3.8,3.7,5.9,31.00
78,2021-08-06 15:15:00,0.85,0.46,0.41,287,4.1,3.9,5.9,31.00
79,2021-08-06 15:45:00,0.60,0.43,0.38,280,3.9,3.7,5.6,30.95
80,2021-08-06 16:15:00,0.62,0.44,0.39,284,4.1,3.9,5.6,30.90
81,2021-08-06 16:45:00,0.69,0.45,0.40,281,4.2,4.1,5.9,30.95
34,2021-08-06 17:15:00,0.80,0.44,0.40,280,4.3,4.1,5.6,30.90
35,2021-08-06 17:45:00,0.70,0.42,0.38,277,4.2,4.0,6.2,30.90
36,2021-08-06 18:15:00,0.64,0.41,0.37,280,4.2,4.0,5.9,30.85
37,2021-08-06 18:45:00,0.57,0.41,0.38,273,4.1,4.0,5.9,30.85
38,2021-08-06 19:15:00,0.68,0.42,0.38,278,4.2,4.1,6.2,30.85
39,2021-08-06 19:45:00,0.57,0.43,0.39,280,4.2,4.1,5.9,30.80
40,2021-08-06 20:15:00,0.64,0.43,0.39,283,4.2,4.1,6.2,30.80
41,2021-08-06 20:45:00,0.90,0.45,0.41,283,4.2,4.1,6.7,30.90
42,2021-08-06 21:15:00,0.75,0.47,0.43,277,4.2,4.1,5.9,30.95
43,2021-08-06 21:45:00,0.65,0.47,0.43,284,4.3,4.1,6.2,30.90
44,2021-08-06 22:15:00,0.77,0.50,0.46,281,4.3,4.1,6.2,30.85
45,2021-08-06 22:45:00,0.76,0.49,0.45,287,4.4,4.2,6.2,30.85
46,2021-08-06 23:15:00,0.67,0.45,0.41,283,4.2,4.1,6.2,30.85
47,2021-08-06 23:45:00,0.65,0.44,0.40,280,4.2,4.2,5.9,30.75
48,2021-08-07 00:15:00,0.56,0.42,0.38,283,4.3,4.1,5.6,30.70
49,2021-08-07 00:45:00,0.63,0.42,0.39,274,4.3,4.1,5.9,30.65
50,2021-08-07 01:15:00,0.63,0.41,0.37,270,4.4,4.2,5.9,30.45
51,2021-08-07 01:45:00,0.59,0.38,0.34,274,4.0,3.9,5.9,30.30
52,2021-08-07 02:15:00,0.58,0.39,0.34,277,3.9,3.7,6.2,30.20
53,2021-08-07 02:45:00,0.62,0.41,0.36,267,3.8,3.6,6.2,30.10
54,2021-08-07 03:15:00,0.62,0.38,0.34,269,3.8,3.5,5.9,30.10
55,2021-08-07 03:45:00,0.50,0.36,0.31,276,3.5,3.4,6.2,30.20
56,2021-08-07 04:15:00,0.56,0.34,0.30,277,3.5,3.3,5.9,30.10
57,2021-08-07 04:45:00,0.45,0.34,0.30,280,3.7,3.4,5.9,30.00
58,2021-08-07 05:15:00,0.55,0.33,0.30,276,3.8,3.5,5.9,29.90
59,2021-08-07 05:45:00,0.52,0.34,0.30,278,3.7,3.5,5.9,30.00
60,2021-08-07 06:15:00,0.44,0.32,0.28,284,3.6,3.4,5.9,30.05
61,2021-08-07 06:45:00,0.51,0.34,0.30,283,3.5,3.3,5.9,30.05
62,2021-08-07 07:15:00,0.44,0.33,0.29,278,3.3,3.0,5.9,30.00
63,2021-08-07 07:45:00,0.48,0.34,0.29,278,3.3,3.1,5.9,29.90
64,2021-08-07 08:15:00,0.49,0.34,0.30,277,3.3,3.1,6.2,30.05
65,2021-08-07 08:45:00,0.53,0.38,0.31,276,3.2,3.2,6.2,30.10
66,2021-08-07 09:15:00,0.71,0.37,0.32,269,3.2,3.1,5.9,30.10
67,2021-08-07 09:45:00,0.56,0.38,0.33,281,3.4,3.2,5.6,30.00
68,2021-08-07 10:15:00,0.56,0.40,0.34,273,3.3,3.1,5.9,30.05
69,2021-08-07 10:45:00,0.56,0.40,0.34,278,3.2,3.1,5.9,30.10
70,2021-08-07 11:15:00,0.63,0.41,0.36,278,3.2,3.1,4.0,30.05
71,2021-08-07 11:45:00,0.61,0.41,0.35,280,3.1,3.0,5.3,29.60
72,2021-08-07 12:15:00,0.67,0.46,0.39,288,3.1,2.9,5.0,29.60
73,2021-08-07 12:45:00,0.61,0.44,0.38,280,3.2,2.9,4.3,29.70
74,2021-08-07 13:15:00,0.83,0.49,0.42,287,3.0,2.9,4.2,29.65
75,2021-08-07 13:45:00,0.74,0.51,0.43,284,3.0,3.0,4.5,29.55
76,2021-08-07 14:15:00,0.79,0.55,0.47,283,3.1,2.9,4.8,29.55
77,2021-08-07 14:45:00,0.84,0.55,0.49,284,3.3,3.1,4.5,29.60
78,2021-08-07 15:15:00,0.91,0.60,0.53,284,3.4,3.3,4.8,29.55
79,2021-08-07 15:45:00,1.06,0.59,0.52,276,3.5,3.3,4.8,29.60
80,2021-08-07 16:15:00,0.96,0.63,0.56,274,3.7,3.5,5.3,29.60
81,2021-08-07 16:45:00,0.97,0.62,0.55,281,3.6,3.5,4.8,29.60
34,2021-08-07 17:15:00,0.81,0.64,0.57,276,3.9,3.6,4.8,29.55
35,2021-08-07 17:45:00,0.99,0.66,0.58,273,4.0,3.8,4.8,29.55
36,2021-08-07 18:15:00,1.06,0.65,0.58,277,4.0,3.8,5.3,29.50
37,2021-08-07 18:45:00,1.09,0.67,0.60,273,4.0,3.9,4.8,29.50
38,2021-08-07 19:15:00,1.06,0.65,0.58,284,3.8,3.7,5.3,29.50
39,2021-08-07 19:45:00,1.14,0.66,0.59,281,3.9,3.8,5.3,29.50
40,2021-08-07 20:15:00,1.06,0.72,0.64,283,4.0,3.9,5.3,29.50
41,2021-08-07 20:45:00,1.11,0.69,0.63,270,4.1,4.0,5.6,30.10
42,2021-08-07 21:15:00,1.01,0.66,0.59,284,4.3,4.1,5.6,30.20
43,2021-08-07 21:45:00,1.03,0.71,0.63,267,4.1,4.1,5.9,30.25
44,2021-08-07 22:15:00,1.23,0.71,0.67,277,4.3,4.1,5.6,30.20
45,2021-08-07 22:45:00,1.20,0.81,0.73,278,4.7,4.4,6.2,30.25
46,2021-08-07 23:15:00,1.11,0.81,0.76,267,4.7,4.4,5.9,30.35
47,2021-08-07 23:45:00,1.46,0.94,0.87,269,4.7,4.7,5.9,30.30
48,2021-08-08 00:15:00,1.77,1.07,1.00,270,5.0,4.8,6.2,30.20
49,2021-08-08 00:45:00,2.01,1.11,1.05,267,5.0,4.9,6.2,30.25
50,2021-08-08 01:15:00,2.06,1.16,1.09,262,5.0,4.9,6.2,30.30
51,2021-08-08 01:45:00,1.85,1.19,1.12,267,5.0,4.9,6.2,30.30
52,2021-08-08 02:15:00,2.03,1.23,1.16,264,5.1,4.9,5.9,30.30
53,2021-08-08 02:45:00,1.97,1.42,1.31,267,5.6,5.2,6.2,30.30
54,2021-08-08 03:15:00,1.85,1.21,1.19,276,5.1,4.8,6.7,30.30
55,2021-08-08 03:45:00,2.43,1.40,1.29,276,5.4,5.1,6.7,30.30
56,2021-08-08 04:15:00,2.21,1.32,1.23,273,5.1,4.9,6.7,30.35
57,2021-08-08 04:45:00,2.14,1.33,1.23,270,5.2,4.9,6.2,30.35
58,2021-08-08 05:15:00,2.20,1.37,1.28,276,5.1,5.1,6.7,30.40
59,2021-08-08 05:45:00,1.88,1.31,1.19,278,5.6,5.1,6.7,30.40
60,2021-08-08 06:15:00,1.84,1.25,1.17,274,5.2,4.9,6.2,30.45
61,2021-08-08 06:45:00,1.96,1.29,1.18,271,5.4,5.1,6.2,30.55
62,2021-08-08 07:15:00,2.15,1.29,1.21,284,5.3,5.1,6.7,30.55
63,2021-08-08 07:45:00,2.38,1.30,1.23,288,5.5,5.2,7.1,30.60
64,2021-08-08 08:15:00,2.07,1.40,1.32,277,5.7,5.3,6.7,30.65
65,2021-08-08 08:45:00,1.83,1.31,1.22,277,5.4,5.1,6.2,30.65
66,2021-08-08 09:15:00,2.45,1.52,1.40,284,5.6,5.4,7.1,30.65
67,2021-08-08 09:45:00,2.85,1.62,1.52,284,5.9,5.6,7.7,30.70
68,2021-08-08 10:15:00,2.24,1.58,1.48,278,5.8,5.5,7.1,30.80
69,2021-08-08 10:45:00,2.44,1.60,1.50,280,5.7,5.5,7.7,30.80
70,2021-08-08 11:15:00,2.30,1.47,1.37,274,5.5,5.3,8.3,30.80
71,2021-08-08 11:45:00,2.49,1.54,1.47,284,5.5,5.4,7.7,30.85
72,2021-08-08 12:15:00,2.41,1.45,1.40,276,5.7,5.3,8.3,30.85
73,2021-08-08 12:45:00,2.77,1.55,1.46,281,5.6,5.5,8.3,30.85
74,2021-08-08 13:15:00,2.54,1.52,1.46,276,5.7,5.4,8.3,30.85
75,2021-08-08 13:45:00,2.21,1.40,1.33,284,5.8,5.2,7.1,30.80
76,2021-08-08 14:15:00,2.25,1.48,1.39,280,5.8,5.5,7.7,30.80
77,2021-08-08 14:45:00,2.19,1.39,1.29,280,5.7,5.3,8.3,30.80
78,2021-08-08 15:15:00,2.28,1.44,1.31,281,5.8,5.4,8.3,30.80
79,2021-08-08 15:45:00,2.24,1.37,1.33,287,5.8,5.5,7.1,30.85
80,2021-08-08 16:15:00,2.16,1.46,1.41,277,6.0,5.7,7.7,30.80
81,2021-08-08 16:45:00,2.04,1.37,1.31,273,5.9,5.7,8.3,30.80
34,2021-08-08 17:15:00,3.06,1.44,1.34,284,5.9,5.8,7.1,30.80
35,2021-08-08 17:45:00,2.39,1.28,1.23,280,6.0,5.6,8.3,30.85
36,2021-08-08 18:15:00,1.76,1.23,1.16,287,5.9,5.6,8.3,30.85
37,2021-08-08 18:45:00,2.00,1.22,1.22,281,6.1,5.7,8.3,30.95
38,2021-08-08 19:15:00,2.28,1.35,1.31,287,6.2,6.0,9.1,31.05
39,2021-08-08 19:45:00,2.04,1.28,1.22,287,6.3,5.9,8.3,31.10
40,2021-08-08 20:15:00,2.50,1.35,1.28,287,6.3,6.1,8.3,31.05
41,2021-08-08 20:45:00,2.03,1.41,1.29,291,6.3,6.2,8.3,31.10
42,2021-08-08 21:15:00,1.77,1.18,1.12,287,6.2,5.8,8.3,31.10
43,2021-08-08 21:45:00,2.05,1.36,1.30,285,6.3,6.2,8.3,31.05
44,2021-08-08 22:15:00,2.25,1.43,1.34,288,6.3,6.5,8.3,31.00
45,2021-08-08 22:45:00,2.11,1.35,1.26,287,6.5,6.2,8.3,31.05
46,2021-08-08 23:15:00,2.00,1.27,1.20,288,6.3,6.2,8.3,31.05
47,2021-08-08 23:45:00,1.80,1.33,1.28,295,6.7,6.3,8.3,30.95
48,2021-08-09 00:15:00,2.14,1.30,1.25,292,6.4,6.1,8.3,30.90
49,2021-08-09 00:45:00,1.87,1.30,1.21,301,6.3,6.2,8.3,30.80
50,2021-08-09 01:15:00,1.94,1.26,1.17,291,6.1,6.1,8.3,30.80
51,2021-08-09 01:45:00,1.85,1.32,1.24,295,6.2,6.2,8.3,30.80
52,2021-08-09 02:15:00,1.82,1.21,1.14,294,6.1,6.0,8.3,30.80
53,2021-08-09 02:45:00,1.76,1.18,1.12,292,6.0,5.8,7.7,30.75
54,2021-08-09 03:15:00,1.71,1.20,1.12,294,6.1,5.8,7.7,30.70
55,2021-08-09 03:45:00,1.60,1.12,1.02,288,5.8,5.6,7.1,30.75
56,2021-08-09 04:15:00,1.78,1.06,1.00,287,5.8,5.5,8.3,30.75
57,2021-08-09 04:45:00,1.81,1.14,1.04,291,5.5,5.6,7.7,30.75
58,2021-08-09 05:15:00,1.68,0.98,0.91,294,5.5,5.4,7.7,30.75
59,2021-08-09 05:45:00,1.77,1.12,1.06,285,5.7,5.5,7.1,30.75
60,2021-08-09 06:15:00,1.66,1.02,0.95,292,5.7,5.4,7.7,30.75
61,2021-08-09 06:45:00,1.92,1.10,1.02,287,5.5,5.6,7.7,30.80
62,2021-08-09 07:15:00,1.54,1.03,0.97,292,5.8,5.3,7.7,30.85
63,2021-08-09 07:45:00,1.76,1.05,0.95,283,5.4,5.4,7.7,30.90
64,2021-08-09 08:15:00,1.38,0.98,0.90,284,5.4,5.3,7.7,30.95
65,2021-08-09 08:45:00,1.33,0.95,0.89,292,5.3,5.1,7.1,31.05
66,2021-08-09 09:15:00,1.62,0.99,0.94,292,5.1,5.0,7.1,31.05
67,2021-08-09 09:45:00,1.49,1.03,0.96,291,5.2,5.1,7.1,31.05
68,2021-08-09 10:15:00,1.54,1.01,0.94,290,5.2,5.0,6.7,31.10
69,2021-08-09 10:45:00,1.45,0.92,0.87,285,5.1,4.8,7.1,31.15
70,2021-08-09 11:15:00,1.48,0.99,0.90,285,5.2,4.9,7.1,31.15
71,2021-08-09 11:45:00,1.44,0.94,0.88,281,5.1,4.8,7.1,31.20
72,2021-08-09 12:15:00,1.96,1.03,0.92,284,5.0,4.8,7.1,31.15
73,2021-08-09 12:45:00,1.33,0.93,0.86,284,4.8,4.4,7.1,31.20
74,2021-08-09 13:15:00,1.65,0.93,0.88,277,4.9,4.5,7.7,31.15
75,2021-08-09 13:45:00,1.22,0.89,0.82,280,4.8,4.3,7.7,31.25
76,2021-08-09 14:15:00,1.58,0.94,0.83,281,4.8,4.4,6.7,31.15
77,2021-08-09 14:45:00,1.30,0.84,0.79,278,4.6,4.3,7.7,31.10
78,2021-08-09 15:15:00,1.23,0.88,0.81,278,4.7,4.4,7.1,31.05
79,2021-08-09 15:45:00,1.34,0.89,0.81,283,4.6,4.3,7.1,31.00
80,2021-08-09 16:15:00,1.48,0.91,0.83,284,4.6,4.4,7.1,30.95
81,2021-08-09 16:45:00,1.41,0.91,0.85,274,4.7,4.5,7.7,30.90
34,2021-08-09 17:15:00,1.46,0.95,0.87,280,4.9,4.7,7.1,30.85
35,2021-08-09 17:45:00,1.22,0.83,0.76,291,4.6,4.3,6.7,30.80
36,2021-08-09 18:15:00,1.46,0.86,0.80,298,4.9,4.4,6.2,30.80
37,2021-08-09 18:45:00,1.45,0.86,0.78,291,4.8,4.5,6.2,30.80
38,2021-08-09 19:15:00,1.50,0.85,0.78,277,4.6,4.4,7.1,30.80
39,2021-08-09 19:45:00,1.37,0.83,0.76,280,4.7,4.4,7.1,30.80
40,2021-08-09 20:15:00,1.13,0.81,0.74,278,4.9,4.5,7.1,30.80
41,2021-08-09 20:45:00,1.35,0.86,0.79,280,4.8,4.7,7.7,30.80
42,2021-08-09 21:15:00,1.41,0.88,0.79,276,4.9,4.7,7.7,31.50
43,2021-08-09 21:45:00,1.19,0.84,0.78,277,4.7,4.5,7.7,31.55
44,2021-08-09 22:15:00,1.36,0.86,0.78,277,4.7,4.7,7.1,31.60
45,2021-08-09 22:45:00,1.32,0.81,0.75,283,4.8,4.5,6.7,31.55
46,2021-08-09 23:15:00,1.24,0.83,0.78,280,4.9,4.7,7.1,31.55
47,2021-08-09 23:45:00,1.28,0.84,0.77,276,4.9,4.7,7.1,31.60
48,2021-08-10 00:15:00,1.26,0.83,0.77,280,4.7,4.7,7.1,31.60
49,2021-08-10 00:45:00,1.42,0.83,0.75,283,4.8,4.6,6.2,31.50
50,2021-08-10 01:15:00,1.60,0.85,0.80,288,4.8,4.7,5.9,31.40
51,2021-08-10 01:45:00,1.08,0.79,0.73,287,4.9,4.7,7.7,31.25
52,2021-08-10 02:15:00,1.27,0.80,0.73,288,5.0,4.7,7.7,31.00
53,2021-08-10 02:45:00,1.19,0.85,0.79,280,5.1,4.9,7.1,30.95
54,2021-08-10 03:15:00,1.34,0.84,0.78,280,5.1,4.9,7.1,30.90
55,2021-08-10 03:45:00,1.35,0.81,0.77,283,5.2,4.9,7.1,30.85
56,2021-08-10 04:15:00,1.45,0.90,0.83,284,5.3,5.1,7.1,30.80
57,2021-08-10 04:45:00,1.52,0.89,0.82,283,5.2,5.0,6.2,30.80
58,2021-08-10 05:15:00,1.31,0.89,0.81,284,5.2,4.9,7.1,30.85
59,2021-08-10 05:45:00,1.13,0.84,0.77,285,5.1,4.9,7.1,30.90
60,2021-08-10 06:15:00,1.23,0.89,0.82,285,5.2,5.0,6.7,30.85
61,2021-08-10 06:45:00,1.28,0.82,0.75,281,5.0,4.8,6.7,30.90
62,2021-08-10 07:15:00,1.42,0.85,0.77,291,4.8,4.8,7.1,31.00
63,2021-08-10 07:45:00,1.39,0.86,0.80,287,5.0,4.8,6.7,31.05
64,2021-08-10 08:15:00,1.32,0.84,0.76,287,5.0,4.7,7.1,31.10
65,2021-08-10 08:45:00,1.23,0.80,0.74,284,4.7,4.4,6.7,31.15
66,2021-08-10 09:15:00,1.50,0.82,0.76,287,4.6,4.5,6.7,31.00
67,2021-08-10 09:45:00,1.25,0.79,0.72,285,4.5,4.3,6.7,30.95
68,2021-08-10 10:15:00,1.51,0.88,0.80,285,4.6,4.4,6.7,30.95
69,2021-08-10 10:45:00,1.27,0.79,0.74,285,4.5,4.2,6.7,30.90
70,2021-08-10 11:15:00,1.50,0.83,0.77,283,4.4,4.2,7.1,30.90
71,2021-08-10 11:45:00,1.19,0.82,0.74,284,4.5,4.2,6.7,30.90
72,2021-08-10 12:15:00,1.17,0.79,0.71,284,4.3,4.1,6.7,30.90
73,2021-08-10 12:45:00,1.27,0.81,0.73,290,4.3,4.1,7.1,30.90
74,2021-08-10 13:15:00,1.28,0.80,0.72,288,4.5,4.2,7.1,30.95
75,2021-08-10 13:45:00,1.04,0.75,0.67,290,4.2,4.0,6.7,30.90
76,2021-08-10 14:15:00,1.02,0.71,0.64,285,4.2,3.8,6.7,30.95
77,2021-08-10 14:45:00,1.27,0.76,0.70,287,4.2,3.9,6.7,30.85
78,2021-08-10 15:15:00,1.30,0.74,0.66,288,4.1,3.8,6.7,30.85
79,2021-08-10 15:45:00,1.32,0.81,0.71,287,4.2,4.0,7.1,30.85
80,2021-08-10 16:15:00,1.21,0.82,0.73,283,4.2,4.0,7.1,30.85
81,2021-08-10 16:45:00,1.07,0.72,0.65,287,4.2,3.8,7.1,30.80
34,2021-08-10 17:15:00,1.02,0.68,0.61,284,4.0,3.8,7.1,30.80
35,2021-08-10 17:45:00,1.05,0.73,0.65,283,4.1,3.8,6.7,30.80
36,2021-08-10 18:15:00,1.08,0.69,0.60,285,4.1,3.9,6.7,30.80
37,2021-08-10 18:45:00,0.98,0.68,0.62,288,4.0,3.9,6.2,30.75
38,2021-08-10 19:15:00,1.01,0.65,0.58,277,4.2,3.9,7.1,30.75
39,2021-08-10 19:45:00,1.01,0.66,0.59,284,4.1,4.0,6.2,30.80
40,2021-08-10 20:15:00,0.98,0.68,0.60,277,4.3,4.1,7.1,30.75
41,2021-08-10 20:45:00,0.98,0.67,0.60,274,4.2,4.0,7.7,30.75
42,2021-08-10 21:15:00,1.05,0.69,0.62,284,4.2,4.1,5.3,30.90
43,2021-08-10 21:45:00,1.02,0.69,0.63,281,4.5,4.2,7.1,31.00
44,2021-08-10 22:15:00,1.14,0.64,0.59,280,4.3,4.1,5.6,31.05
45,2021-08-10 22:45:00,0.94,0.67,0.61,284,4.4,4.3,6.7,31.15
46,2021-08-10 23:15:00,0.99,0.71,0.67,284,4.6,4.4,7.1,31.20
47,2021-08-10 23:45:00,0.99,0.73,0.65,281,4.6,4.5,7.1,31.25
48,2021-08-11 00:15:00,1.29,0.75,0.70,277,4.8,4.7,7.1,31.25
49,2021-08-11 00:45:00,1.19,0.71,0.68,283,4.8,4.6,7.1,31.40
50,2021-08-11 01:15:00,1.11,0.72,0.67,283,4.8,4.5,7.1,31.25
51,2021-08-11 01:45:00,1.44,0.75,0.69,284,4.8,4.7,7.1,31.10
52,2021-08-11 02:15:00,1.12,0.77,0.71,290,5.0,4.7,7.7,31.00
53,2021-08-11 02:45:00,1.10,0.80,0.75,287,5.0,5.0,7.1,30.95
54,2021-08-11 03:15:00,1.30,0.80,0.72,288,5.3,5.0,7.1,30.95
55,2021-08-11 03:45:00,1.43,0.78,0.70,295,4.9,5.0,7.7,30.95
56,2021-08-11 04:15:00,1.34,0.82,0.77,288,5.3,5.1,7.1,30.90
57,2021-08-11 04:45:00,1.25,0.80,0.73,292,5.1,5.1,7.1,30.95
58,2021-08-11 05:15:00,1.16,0.81,0.75,291,5.3,5.1,7.7,30.90
59,2021-08-11 05:45:00,1.31,0.81,0.76,292,5.3,5.1,7.1,30.90
60,2021-08-11 06:15:00,1.23,0.82,0.76,290,5.3,5.2,7.7,31.00
61,2021-08-11 06:45:00,1.31,0.84,0.77,295,5.4,5.2,7.7,31.05
62,2021-08-11 07:15:00,1.17,0.80,0.72,290,5.1,4.9,7.1,31.15
63,2021-08-11 07:45:00,1.25,0.88,0.82,291,5.3,5.2,7.7,31.15
64,2021-08-11 08:15:00,1.50,0.85,0.80,292,5.1,5.1,7.7,31.25
65,2021-08-11 08:45:00,1.27,0.90,0.83,290,5.3,5.3,8.3,31.30
66,2021-08-11 09:15:00,1.34,0.83,0.77,287,5.1,4.9,7.1,31.30
